REC_ART;ONRP;BFSNR;PLZ_TYP;POSTLEITZAHL;PLZ_ZZ;GPLZ;ORTBEZ18;ORTBEZ27;KANTON;SPRACHCODE;SPRACHCODE_ ABW;BRIEFZ_DURCH;GILT_AB_DAT;PLZ_BRIEFZUST;PLZ_COFF;Geo Shape;Geokoordinaten
1;9302;261;80;8006;9;8006;Zürich Asendia;Zürich Asendia;ZH;1;;7303;2013-01-01;805060;;;
1;9305;6252;20;3961;27;3961;Mission;Mission;VS;2;;2378;2013-03-01;396121;J;;
1;9310;2016;80;1532;72;1532;Fétigny PL3;Fétigny PL3;FR;2;;726;2013-07-01;153200;;;
1;9315;981;80;4704;72;4704;Niederbipp PL3;Niederbipp PL3;BE;1;;7181;2013-07-01;470260;;;
1;9321;224;80;8422;72;8422;Pfungen PL3;Pfungen PL3;ZH;1;;4717;2013-07-01;841300;;;
1;9322;250;80;8902;72;8902;Urdorf PL3;Urdorf PL3;ZH;1;;7226;2013-07-01;890360;;;
1;9325;2601;80;4504;0;4504;Solothurn;Solothurn;SO;1;;2716;2013-08-01;450060;;;
1;9343;1059;80;6010;11;6010;Kriens ContCent;Kriens Contact Center;LU;1;;7209;2014-01-01;601060;;;
1;9346;4461;20;8580;8;8580;Biessenhofen;Biessenhofen;TG;1;;7223;2014-02-01;858060;J;;
1;9349;6618;80;1232;1;1232;Confignon Cressy;Confignon Cressy;GE;2;;7667;2014-03-01;123360;;;
1;9365;4566;40;8509;0;8509;Frauenfeld;Frauenfeld;TG;1;;4808;2014-04-01;850060;;;
1;9394;351;80;3030;93;3000;Bern PAS;Bern PAS;BE;1;;9859;2014-07-01;301762;;;
1;9400;243;80;8953;4;8953;Dietikon Silbern;Dietikon Silbern;ZH;1;;7267;2014-08-01;895260;;;
1;9426;230;40;8403;0;8403;Winterthur;Winterthur;ZH;1;;4701;2014-12-01;840100;;;
1;9447;5113;80;6601;30;6601;Locarno SPS;Locarno SPS;TI;3;;9447;2015-01-01;660130;;;
1;9448;5250;80;6830;30;6830;Chiasso SPS;Chiasso SPS;TI;3;;9448;2015-01-01;683030;;;
1;9449;5192;80;6901;30;6901;Lugano SPS;Lugano SPS;TI;3;;9449;2015-01-01;690130;;;
1;9470;4322;80;5463;5;5463;Wislikofen Probst.;Wislikofen Probsteiweg;AG;1;;4739;2015-02-01;533000;;;
1;9471;230;80;8404;5;8404;Winterthur im LInk;Winterthur im LInk;ZH;1;;4695;2015-02-01;840060;;;
1;9487;3256;80;9464;3;9464;Rüthi Staatstrasse;Rüthi (Rheintal) Staatstr;SG;1;;8107;2015-06-01;946360;;;
1;9490;5495;80;1305;60;1305;Penthalaz Dist;Penthalaz Distribution;VD;2;;9490;2015-06-01;130560;;;
1;9506;4566;80;8500;5;8500;Frauenfeld Murgstr;Frauenfeld Murgstrasse;TG;1;;4808;2015-10-01;850060;;;
1;9508;261;80;8047;1;8047;Zürich Triemli;Zürich Triemli;ZH;1;;9741;2015-10-01;801500;;;
1;9652;5226;20;6960;0;6960;Odogno;Odogno;TI;3;;3902;2016-01-01;695300;J;;
1;9707;5482;80;1300;49;1300;Eclépens AVJ;Eclépens AVJ;VD;2;;8462;2016-09-01;130050;;;
1;9712;4761;80;8370;70;8370;Sirnach Dist Ba;Sirnach Distributionsbasis;TG;1;;9712;2016-10-01;837070;;;
1;9725;1702;80;6330;3;6330;Cham Hinterbergstr;Cham Hinterbergstrasse;ZG;1;;8452;2017-01-01;633160;;;
1;9742;5115;80;6616;1;6616;Losone via Locarno;Losone via Locarno;TI;1;;3621;2017-05-01;660060;;;
1;9744;69;80;8301;1;8301;Glattzentrum N.W.;Glattzentrum N. Wint.str.;ZH;1;;7280;2017-04-24;830460;;;
1;9748;261;80;8037;1;8037;Zürich Hönggerstr;Zürich Hönggerstrasse;ZH;1;;7303;2017-06-01;805060;;;
1;9782;361;80;3052;1;3052;Zollikofen Waldstr;Zollikofen Waldstrasse;BE;1;;7321;2017-11-01;305360;;;
1;9784;1331;80;6403;1;6403;Küssnacht Zugerstr;Küssnacht a.R. Zugstrasse;SZ;1;;7695;2017-11-01;640360;;;
1;9793;5202;30;6998;2;6998;Monteggio 2;Monteggio 2;TI;3;;9793;2017-12-04;699802;;;
1;9813;197;80;8603;1;8603;Schwerzenbach Bahn;Schwerzenbach Bahnstrasse;ZH;1;;8078;2018-01-01;860660;;;
1;9869;261;80;8031;1;8031;Zürich Limmatstr.;Zürich Limmatstrasse;ZH;1;;4440;2018-02-01;803100;;;
1;9903;2407;80;4702;1;4702;Oensingen Soloth.;Oensingen Solothurnstrasse;SO;1;;7181;2018-07-01;470260;;;
1;9942;351;80;3000;26;3000;Bern Lorraine;Bern Lorraine;BE;1;;8131;2018-10-01;307160;;;
1;9965;2763;80;4144;3;4144;Arlesheim Postpl.;Arlesheim Postplatz;BL;1;;7184;2018-11-01;415360;;;
1;9967;404;80;3400;3;3400;Burgdorf Bahnhof;Burgdorf Bahnhofstrasse;BE;1;;2001;2018-11-01;340060;;;
1;9968;4911;80;8575;3;8575;Bürglen TG Postweg;Bürglen TG Postweg;TG;1;;4888;2018-10-12;857500;;;
1;9969;5189;80;6814;4;6814;Lamone-Cad. Cant.;Lamone-Cadempino via Cant.;TI;1;;6034;2018-11-01;681402;;;
1;9972;4282;80;4852;2;4852;Rothrist Bernstr.;Rothrist Bernstrasse;AG;1;;7682;2018-11-02;466360;;;
1;9990;35;80;8460;2;8460;Marthalen Güeterst;Marthalen Güeterstrass;ZH;1;;4562;2019-01-01;820060;;;
1;9993;1701;80;6340;3;6340;Baar Dorfstrasse;Baar Dorfstrasse;ZG;1;;8449;2019-02-01;634660;;;
1;10315;261;80;8024;1;8024;Zürich Oberdorf;Zürich Oberdorf;ZH;1;;4443;2019-03-01;803260;;;
1;10342;6461;80;2074;3;2074;Marin-Epagnier Lys;Marin-Epagnier Fleur de Lys;NE;2;;7653;2019-05-01;207460;;;
1;10354;3946;80;7210;0;7210;Untervaz CIRCLE;Untervaz CIRCLE;GR;1;;10353;2019-06-03;720070;;;
1;10357;6025;80;1960;70;1960;Vétroz CCR;Vétroz CCR;VS;2;;10357;2019-06-03;196070;;;
1;10358;6025;80;1960;0;1960;Vétroz Tri;Vétroz Tri;VS;2;;10357;2019-06-03;196070;;;
1;10359;6025;80;1940;0;1940;Vétroz CIRCLE;Vétroz CIRCLE;VS;2;;10357;2019-06-03;196070;;;
1;10375;363;80;3080;0;3080;Ostermundigen CIRC;Ostermundigen CIRCLE;BE;1;;8210;2019-07-01;307170;;;
1;10399;176;80;8310;3;8310;Kemptthal Kemptp.;Kemptthal Kemptpark;ZH;1;;7233;2019-09-01;830760;;;
1;10485;2773;80;4153;3;4153;Reinach BL Austr;Reinach BL Austrasse;BL;1;;7184;2019-09-01;415360;;;
1;10515;5938;80;1400;4;1400;Yverdon Ch-Lovats;Yverdon-les-Bains Ch-Lovats;VD;2;;6257;2019-11-01;140060;;;
1;10516;371;80;2500;12;2500;Biel/Bienne Rennw.;Biel/Bienne Rennweg;BE;1;2;1416;2019-11-01;250060;;;
1;10519;4236;80;5630;2;5630;Muri AG Seetalstr.;Muri AG Seetalstrasse;AG;1;;7689;2019-12-02;563060;;;
1;10520;1103;80;6210;1;6210;Sursee Schellenr.;Sursee Schellenrain;LU;1;;7217;2019-12-02;621060;;;
1;10577;4045;80;5430;4;5430;Wettingen Seminar;Wettingen Seminarstrasse;AG;1;;7196;2020-01-11;543060;;;
1;10619;120;80;8636;1;8636;Wald ZH Poststr;Wald ZH Poststrasse;ZH;1;;7278;2020-02-01;863660;;;
1;10640;7005;80;9494;70;9494;Schaan Paketzust.;Schaan Paketzustellung;FL;1;;10640;2020-03-21;949470;;;
1;10641;261;40;8017;0;8017;Zürich;Zürich;ZH;1;;4393;2020-03-24;801000;;;
1;10643;250;80;8930;0;8930;Urdorf CALL;Urdorf CALL;ZH;1;;7226;2020-03-27;890360;;;
1;10671;4196;80;5615;2;5615;Fahrwangen Hinterg;Fahrwangen Hintergasse;AG;1;;3114;2020-08-01;561500;;;
1;10675;362;80;3063;2;3063;Ittigen Talgut-Z.;Ittigen Talgut-Zentrum;BE;1;;8131;2020-08-01;307160;;;
1;10687;356;80;3073;2;3073;Gümligen Füllerich;Gümligen Füllerichstrasse;BE;1;;7272;2020-08-27;307360;;;
1;10691;62;80;8302;1;8302;Kloten Bahnhofstr;Kloten Bahnhofstrasse;ZH;1;;6381;2020-09-09;815260;;;
1;10695;66;80;8152;3;8152;Glattbrugg Schaff.;Glattbrugg Schaffhauserstr;ZH;1;;6381;2020-10-01;815260;;;
1;10696;1054;80;6030;2;6030;Ebikon Riedmattstr;Ebikon Riedmattstrasse;LU;1;;7202;2020-10-01;603060;;;
1;10717;992;80;3380;3;3380;Wangen B'hofallee;Wangen a.d.A. Bahnhofallee;BE;1;;2837;2020-12-01;338000;;;
1;10732;6633;80;1228;2;1228;Plan-les-Oua Pl. A;Plan-les-Ouates Place des A;GE;2;;7337;2021-01-01;121260;;;
1;10733;6458;80;2001;3;2001;Neuchâtel Numa-Dr.;Neuchâtel Place Numa-Droz;NE;2;;1278;2021-01-01;200060;;;
1;10734;2701;80;4057;2;4057;Basel Hochbergstr;Basel Hochbergstrasse;BS;1;;2500;2021-01-01;405700;;;
1;111;5586;80;1000;7;1000;Lausanne St-Paul;Lausanne St-Paul;VD;2;;130;1993-09-28;100060;;;
1;118;5586;80;1000;17;1000;Lausanne 17;Lausanne 17;VD;2;;130;1986-05-21;100060;;;
1;119;5586;80;1000;19;1000;Lausanne 19;Lausanne 19;VD;2;;130;1993-09-28;100060;;;
1;120;5586;80;1000;20;1000;Lausanne Sévelin;Lausanne Sévelin;VD;2;;130;1993-09-06;100060;;;
1;126;5586;10;1000;26;1000;Lausanne 26;Lausanne 26;VD;2;;130;1986-05-21;100060;J;;
1;130;5586;80;1000;60;1000;Lausanne Dist;Lausanne Distribution;VD;2;;130;1998-03-18;100060;;;
1;149;5586;30;1002;0;1000;Lausanne;Lausanne;VD;2;;149;1999-10-25;100200;;;
1;154;5586;20;1007;0;1000;Lausanne;Lausanne;VD;2;;130;1986-05-21;100060;J;;
1;156;5589;10;1008;0;1000;Prilly;Prilly;VD;2;;130;1996-06-10;100060;J;;
1;159;5586;20;1011;0;1000;Lausanne;Lausanne;VD;2;;159;1992-02-10;101100;J;;
1;163;5635;10;1015;0;1000;Lausanne;Lausanne;VD;2;;130;1992-02-10;100060;J;;
1;164;5586;20;1018;0;1000;Lausanne;Lausanne;VD;2;;130;1988-03-01;100060;J;;
1;165;5591;20;1020;0;1020;Renens VD;Renens VD;VD;2;;7248;1991-12-03;102060;J;;
1;166;5591;30;1020;1;1020;Renens VD 1;Renens VD 1;VD;2;;166;1996-06-10;102001;;;
1;180;5582;10;1033;0;1033;Cheseaux-Lausanne;Cheseaux-sur-Lausanne;VD;2;;7497;1989-03-29;103360;J;;
1;191;5535;20;1040;3;1040;St-Barthélemy VD;St-Barthélemy VD;VD;2;;7670;1991-12-02;104060;J;;
1;193;5471;20;1042;4;1042;Bettens;Bettens;VD;2;;7670;2001-09-06;104060;J;;
1;194;5537;20;1040;2;1040;Villars-le-Terroir;Villars-le-Terroir;VD;2;;7670;1999-12-09;104060;J;;
1;197;5693;20;1063;4;1063;Peyres-Possens;Peyres-Possens;VD;2;;7661;2001-08-13;151060;J;;
1;202;5515;20;1053;2;1053;Bretigny-Morrens;Bretigny-sur-Morrens;VD;2;;7650;1986-05-21;105260;J;;
1;209;5540;20;1043;0;1043;Sugnens;Sugnens;VD;2;;7670;1988-05-29;104060;J;;
1;211;5680;20;1045;0;1045;Ogens;Ogens;VD;2;;183;1988-05-29;103800;J;;
1;214;5587;10;1052;0;1052;Mont-sur-Lausanne;Le Mont-sur-Lausanne;VD;2;;7650;1986-05-21;105260;J;;
1;215;5516;10;1053;0;1053;Cugy VD;Cugy VD;VD;2;;7650;1992-04-27;105260;J;;
1;216;5527;10;1054;0;1054;Morrens VD;Morrens VD;VD;2;;7497;1986-05-21;103360;J;;
1;217;5523;10;1055;0;1055;Froideville;Froideville;VD;2;;217;1986-05-21;105500;J;;
1;221;5584;10;1066;0;1066;Epalinges;Epalinges;VD;2;;130;1998-10-19;100060;J;;
1;225;5606;20;1093;0;1093;La Conversion;La Conversion;VD;2;;7649;1986-05-21;109560;J;;
1;227;5606;10;1095;0;1095;Lutry;Lutry;VD;2;;7649;1996-06-10;109560;J;;
1;229;5613;20;1097;0;1097;Riex;Riex;VD;2;;7649;2000-05-15;109560;J;;
1;230;5613;20;1098;0;1098;Epesses;Epesses;VD;2;;7649;1986-05-21;109560;J;;
1;236;5804;20;1062;0;1062;Sottens;Sottens;VD;2;;243;1999-06-09;108800;J;;
1;239;5611;20;1073;2;1073;Mollie-Margot;Mollie-Margot;VD;2;;789;1988-05-29;107200;J;;
1;242;5785;20;1082;0;1082;Corcelles-le-Jorat;Corcelles-le-Jorat;VD;2;;243;2001-09-07;108800;J;;
1;247;5688;20;1510;2;1510;Syens;Syens;VD;2;;7661;1999-10-21;151060;J;;
1;249;5799;10;1077;0;1077;Servion;Servion;VD;2;;8365;1996-08-06;160760;J;;
1;251;2061;20;1673;3;1673;Auboranges;Auboranges;FR;2;;7663;1993-09-28;168060;J;;
1;261;5639;10;1132;0;1132;Lully VD;Lully VD;VD;2;;6256;1996-08-06;111060;J;;
1;266;5644;20;1128;0;1128;Reverolle;Reverolle;VD;2;;290;1988-05-29;114300;J;;
1;269;5654;20;1115;0;1115;Vullierens;Vullierens;VD;2;;290;1988-05-29;114300;J;;
1;273;5622;20;1121;0;1121;Bremblens;Bremblens;VD;2;;6256;1996-08-06;111060;J;;
1;275;5621;10;1123;0;1123;Aclens;Aclens;VD;2;;6256;1996-08-06;111060;J;;
1;280;5631;20;1135;0;1135;Denens;Denens;VD;2;;290;1988-05-29;114300;J;;
1;287;5492;10;1147;0;1147;Montricher;Montricher;VD;2;;290;1988-05-29;114300;J;;
1;289;5500;20;1141;0;1141;Sévery;Sévery;VD;2;;290;1988-05-29;114300;J;;
1;294;5646;10;1162;0;1162;St-Prex;St-Prex;VD;2;;8008;1996-08-06;116260;J;;
1;304;5427;20;1173;0;1173;Féchy;Féchy;VD;2;;7669;1988-05-29;118060;J;;
1;307;5435;20;1176;0;1176;St-Livres;St-Livres;VD;2;;299;1988-05-29;117000;J;;
1;309;5861;10;1180;0;1180;Rolle;Rolle;VD;2;;7669;1989-06-01;118060;J;;
1;320;5428;10;1188;0;1188;Gimel;Gimel;VD;2;;7164;1986-05-21;119660;J;;
1;331;6621;80;1200;2;1200;Genève 2 Dépôt;Genève 2 Cornavin Dépôt;GE;2;;356;2005-04-01;120060;;;
1;332;6621;80;1200;3;1200;Genève 3;Genève 3;GE;2;;356;1986-05-21;120060;;;
1;334;6621;80;1200;5;1200;Genève 2 Transit;Genève 2 Transit;GE;2;;356;1986-05-21;120060;;;
1;343;6621;80;1200;17;1200;Genève 17;Genève 17;GE;2;;356;1986-05-21;120060;;;
1;346;6621;80;1200;20;1200;Genève 20;Genève 20;GE;2;;356;1988-01-01;120060;;;
1;351;6643;80;1200;28;1200;Genève 28 Balexert;Genève 28 Balexert;GE;2;;356;1999-11-16;120060;;;
1;356;6621;80;1200;60;1200;Genève 2 Dist;Genève 2 Distribution;GE;2;;356;1998-03-19;120060;;;
1;367;6621;20;1201;0;1200;Genève;Genève;GE;2;;356;1986-05-21;120060;J;;
1;369;6621;20;1203;0;1200;Genève;Genève;GE;2;;356;1986-05-21;120060;J;;
1;370;6621;20;1204;0;1200;Genève;Genève;GE;2;;356;1987-10-01;120060;J;;
1;372;6621;20;1206;0;1200;Genève;Genève;GE;2;;356;1986-05-21;120060;J;;
1;373;6621;20;1207;0;1200;Genève;Genève;GE;2;;356;1998-11-23;120060;J;;
1;374;6621;20;1208;0;1200;Genève;Genève;GE;2;;356;1998-11-23;120060;J;;
1;376;6621;20;1209;0;1200;Genève;Genève;GE;2;;356;1986-05-21;120060;J;;
1;381;6621;30;1211;2;1200;Genève 2;Genève 2;GE;2;;381;1986-05-21;121102;;;
1;383;6621;30;1211;4;1200;Genève 4;Genève 4;GE;2;;383;1994-07-26;121104;;;
1;388;6621;30;1211;10;1200;Genève 10;Genève 10;GE;2;;388;1987-12-15;121110;;;
1;389;6621;30;1211;11;1200;Genève 11;Genève 11;GE;2;;389;1999-09-23;121111;;;
1;391;6621;30;1211;13;1200;Genève 13;Genève 13;GE;2;;391;1986-05-21;121113;;;
1;402;6628;30;1211;26;1200;Genève 26;Genève 26;GE;2;;402;1986-05-21;121126;;;
1;412;6628;30;1212;1;1212;Grand-Lancy 1;Grand-Lancy 1;GE;2;;412;1996-06-10;121201;;;
1;415;6628;20;1213;0;1213;Petit-Lancy;Petit-Lancy;GE;2;;7166;1988-12-22;121360;J;;
1;417;6628;80;1213;2;1213;Petit-Lancy 2;Petit-Lancy 2;GE;2;;7166;1996-06-10;121360;;;
1;420;6643;10;1214;0;1214;Vernier;Vernier;GE;2;;7668;1988-12-22;121460;J;;
1;421;6630;10;1215;0;1217;Genève;Genève 15 Aéroport;GE;2;;422;1996-03-21;121568;J;;
1;424;6630;20;1217;0;1217;Meyrin;Meyrin;GE;2;;7168;1986-05-21;121760;J;;
1;435;6643;20;1220;0;1220;Les Avanchets;Les Avanchets;GE;2;;7668;1988-09-01;121460;J;;
1;442;6640;10;1226;0;1226;Thônex;Thônex;GE;2;;7163;1996-06-10;122560;J;;
1;443;6608;10;1227;0;1227;Carouge GE;Carouge GE;GE;2;;7162;1993-06-10;122760;J;;
1;447;6633;10;1228;0;1228;Plan-les-Ouates;Plan-les-Ouates;GE;2;;7337;1996-06-10;121260;J;;
1;450;6607;10;1233;0;1233;Bernex;Bernex;GE;2;;7667;1988-11-01;123360;J;;
1;454;6603;10;1237;0;1237;Avully;Avully;GE;2;;7166;1994-05-10;121360;J;;
1;463;6625;10;1248;0;1248;Hermance;Hermance;GE;2;;7741;1986-05-21;122260;J;;
1;465;6629;10;1252;0;1252;Meinier;Meinier;GE;2;;7163;1986-05-21;122560;J;;
1;466;6642;10;1253;0;1253;Vandoeuvres;Vandoeuvres;GE;2;;8020;1986-05-21;122360;J;;
1;467;6626;10;1254;0;1254;Jussy;Jussy;GE;2;;7163;1986-05-21;122560;J;;
1;469;6641;20;1256;0;1256;Troinex;Troinex;GE;2;;7162;1986-05-21;122760;J;;
1;470;6605;10;1257;0;1257;La Croix-de-Rozon;La Croix-de-Rozon;GE;2;;7337;1994-12-21;121260;J;;
1;478;5706;10;1277;0;1277;Borex;Borex;VD;2;;484;1996-08-06;127600;J;;
1;480;5707;10;1279;0;1279;Chavannes-de-Bogis;Chavannes-de-Bogis;VD;2;;523;1994-12-20;129700;J;;
1;490;5854;20;1268;2;1268;Burtigny;Burtigny;VD;2;;7164;1986-05-21;119660;J;;
1;491;5430;10;1261;32;1261;Marchissy;Marchissy;VD;2;;7164;1986-05-21;119660;J;;
1;492;5731;10;1261;33;1261;Le Vaud;Le Vaud;VD;2;;7164;1996-08-06;119660;J;;
1;498;5727;10;1264;0;1264;St-Cergue;St-Cergue;VD;2;;7164;1996-08-06;119660;J;;
1;509;6611;20;1284;0;1284;Chancy;Chancy;GE;2;;7166;1986-05-21;121360;J;;
1;512;6627;20;1287;0;1287;Laconnex;Laconnex;GE;2;;7166;1996-08-06;121360;J;;
1;516;5711;20;1291;0;1291;Commugny;Commugny;VD;2;;8398;1986-05-21;129660;J;;
1;517;6634;10;1292;0;1292;Chambésy;Chambésy;GE;2;;7165;1986-05-21;121860;J;;
1;518;6606;20;1293;0;1293;Bellevue;Bellevue;GE;2;;7169;1993-12-15;129060;J;;
1;524;6610;20;1298;0;1298;Céligny;Céligny;GE;2;;523;2001-09-06;129700;J;;
1;526;5503;20;1302;0;1302;Vufflens-la-Ville;Vufflens-la-Ville;VD;2;;7171;1986-05-21;103060;J;;
1;533;5493;20;1317;0;1317;Orny;Orny;VD;2;;9490;1988-05-29;130560;J;;
1;534;5476;20;1316;0;1316;Chevilly;Chevilly;VD;2;;9490;1999-03-18;130560;J;;
1;535;5764;10;1337;0;1337;Vallorbe;Vallorbe;VD;2;;535;1996-05-20;133700;J;;
1;540;5872;10;1341;0;1341;L'Orient;L'Orient;VD;2;;8219;1988-05-29;134760;J;;
1;544;5873;20;1343;0;1343;Les Charbonnières;Les Charbonnières;VD;2;;8219;2001-02-01;134760;J;;
1;554;5496;10;1303;0;1303;Penthaz;Penthaz;VD;2;;9490;1988-05-29;130560;J;;
1;555;5474;20;1308;0;1308;La Chaux-Cossonay;La Chaux (Cossonay);VD;2;;9490;2001-09-06;130560;J;;
1;556;5479;20;1148;4;1148;Cuarnens;Cuarnens;VD;2;;290;1989-06-01;114300;J;;
1;559;5743;20;1321;0;1321;Arnex-sur-Orbe;Arnex-sur-Orbe;VD;2;;7240;1988-05-29;135060;J;;
1;560;5497;10;1318;0;1318;Pompaples;Pompaples;VD;2;;9490;1988-05-29;130560;J;;
1;561;5482;10;1312;0;1312;Eclépens;Eclépens;VD;2;;9490;1988-05-29;130560;J;;
1;568;5758;20;1148;6;1148;La Praz;La Praz;VD;2;;290;1992-06-12;114300;J;;
1;569;5491;20;1148;5;1148;Mont-la-Ville;Mont-la-Ville;VD;2;;290;1988-03-01;114300;J;;
1;571;5757;10;1350;0;1350;Orbe;Orbe;VD;2;;7240;1986-05-21;135060;J;;
1;574;5742;20;1352;0;1352;Agiez;Agiez;VD;2;;7240;1988-05-29;135060;J;;
1;578;5750;20;1356;0;1356;Les Clées;Les Clées;VD;2;;7240;1999-03-09;135060;J;;
1;579;5755;20;1357;0;1357;Lignerolle;Lignerolle;VD;2;;7240;1993-11-23;135060;J;;
1;580;5763;20;1358;0;1358;Valeyres-Rances;Valeyres-sous-Rances;VD;2;;7240;1988-05-29;135060;J;;
1;581;5760;20;1439;0;1439;Rances;Rances;VD;2;;658;1997-08-18;144500;J;;
1;588;5749;20;1374;0;1374;Corcelles-Chavorn;Corcelles-sur-Chavornay;VD;2;;7240;1988-05-29;135060;J;;
1;594;5938;30;1400;2;1400;Yverdon 2;Yverdon 2;VD;2;;594;1995-12-18;140002;;;
1;607;5520;20;1417;0;1417;Essertines-Yverdon;Essertines-sur-Yverdon;VD;2;;658;1988-05-29;144500;J;;
1;613;5562;20;1453;2;1453;Mauborget;Mauborget;VD;2;;658;1989-05-29;144500;J;;
1;616;5937;20;1431;0;1431;Vugelles-La Mothe;Vugelles-La Mothe;VD;2;;658;1994-09-20;144500;J;;
1;618;5910;20;1406;0;1406;Cronay;Cronay;VD;2;;6257;1998-08-18;140060;J;;
1;621;5693;20;1409;0;1409;Chanéaz;Chanéaz;VD;2;;6257;1988-05-29;140060;J;;
1;622;5934;20;1412;0;1412;Valeyres-Ursins;Valeyres-sous-Ursins;VD;2;;6257;1996-08-05;140060;J;;
1;629;5564;20;1431;2;1431;Novalles;Novalles;VD;2;;658;1994-09-20;144500;J;;
1;630;5571;20;1423;2;1423;Fontanezier;Fontanezier;VD;2;;658;1989-06-06;144500;J;;
1;632;5921;20;1415;0;1415;Molondin;Molondin;VD;2;;6257;1989-06-01;140060;J;;
1;637;5554;20;1426;0;1426;Concise;Concise;VD;2;;658;1986-05-21;144500;J;;
1;645;5914;20;1434;0;1434;Ependes VD;Ependes VD;VD;2;;658;1986-05-21;144500;J;;
1;656;5905;20;1443;0;1443;Champvent;Champvent;VD;2;;658;1989-06-01;144500;J;;
1;663;5568;20;1450;2;1450;La Sagne VD;La Sagne (Ste-Croix);VD;2;;658;1988-12-01;144500;J;;
1;664;5568;10;1454;0;1454;L'Auberson;L'Auberson;VD;2;;658;1988-05-29;144500;J;;
1;665;5552;20;1452;0;1452;Les Rasses;Les Rasses;VD;2;;658;1988-05-29;144500;J;;
1;667;5568;20;1450;3;1450;Le Château-Croix;Le Château-de-Ste-Croix;VD;2;;658;1991-01-31;144500;J;;
1;673;5907;20;1464;0;1464;Chavannes-le-Chêne;Chavannes-le-Chêne;VD;2;;6257;1988-05-29;140060;J;;
1;674;5908;20;1464;2;1464;Chêne-Pâquier;Chêne-Pâquier;VD;2;;6257;1989-06-06;140060;J;;
1;675;2055;10;1468;0;1468;Cheyres;Cheyres;FR;2;;726;1996-09-04;153200;J;;
1;681;2054;20;1473;0;1473;Font;Font;FR;2;;726;1996-09-04;153200;J;;
1;693;2054;20;1541;0;1541;Bussy FR;Bussy FR;FR;2;;726;1996-09-04;153200;J;;
1;699;2054;20;1489;0;1489;Murist;Murist;FR;2;;726;1996-09-04;153200;J;;
1;706;5673;20;1513;0;1513;Hermenches;Hermenches;VD;2;;7661;1996-09-19;151060;J;;
1;711;5693;20;1410;3;1410;Denezy;Denezy;VD;2;;7661;1993-06-07;151060;J;;
1;713;5669;20;1521;0;1521;Curtilles;Curtilles;VD;2;;7661;2001-07-01;151060;J;;
1;718;2044;20;1529;0;1529;Cheiry;Cheiry;FR;2;;726;1996-09-04;153200;J;;
1;720;5822;10;1530;0;1530;Payerne;Payerne;VD;2;;726;1996-09-04;153200;J;;
1;726;2016;20;1532;0;1532;Fétigny;Fétigny;FR;2;;726;1996-09-04;153200;J;;
1;730;5675;20;1526;0;1526;Forel-sur-Lucens;Forel-sur-Lucens;VD;2;;7661;1988-12-01;151060;J;;
1;731;5675;20;1526;2;1526;Cremin;Cremin;VD;2;;7661;1988-12-01;151060;J;;
1;733;5817;10;1543;0;1543;Grandcour;Grandcour;VD;2;;726;1996-09-04;153200;J;;
1;734;2022;20;1544;0;1544;Gletterens;Gletterens;FR;2;;726;1996-09-04;153200;J;;
1;743;5831;20;1535;0;1535;Combremont-Grand;Combremont-le-Grand;VD;2;;726;2000-10-01;153200;J;;
1;751;5821;20;1565;0;1565;Missy;Missy;VD;2;;726;1996-09-04;153200;J;;
1;752;2054;20;1475;0;1475;Autavaux;Autavaux;FR;2;;726;1996-09-04;153200;J;;
1;754;2051;10;1568;0;1568;Portalban;Portalban;FR;2;;726;1996-09-04;153200;J;;
1;755;2041;10;1566;0;1566;St-Aubin FR;St-Aubin FR;FR;2;;726;1996-09-04;153200;J;;
1;763;5464;20;1584;0;1584;Villars-le-Grand;Villars-le-Grand;VD;2;;7660;1996-09-04;158060;J;;
1;765;5464;20;1586;0;1586;Vallamand;Vallamand;VD;2;;7660;1997-08-18;158060;J;;
1;770;5456;10;1588;0;1588;Cudrefin;Cudrefin;VD;2;;7660;1996-09-04;158060;J;;
1;785;5613;20;1091;1;1091;Aran;Aran;VD;2;;7649;2000-05-01;109560;J;;
1;814;2137;20;1648;0;1648;Hauteville;Hauteville;FR;2;;831;1996-09-03;163500;J;;
1;816;2138;20;1656;1;1656;Im Fang;Im Fang;FR;1;;831;2000-06-01;163500;J;;
1;820;2129;20;1651;0;1651;Villarvolard;Villarvolard;FR;2;;831;1996-09-03;163500;J;;
1;827;2148;10;1632;0;1632;Riaz;Riaz;FR;2;;7403;1999-08-23;163060;J;;
1;828;2140;10;1633;0;1633;Marsens;Marsens;FR;2;;7403;1996-09-03;163060;J;;
1;829;2149;10;1634;0;1634;La Roche FR;La Roche FR;FR;2;;831;1996-09-04;163500;J;;
1;831;2125;10;1635;0;1635;La Tour-de-Trême;La Tour-de-Trême;FR;2;;831;1999-03-15;163500;J;;
1;833;2163;10;1637;0;1637;Charmey (Gruyère);Charmey (Gruyère);FR;2;;831;1996-09-03;163500;J;;
1;837;2135;20;1663;2;1663;Pringy;Pringy;FR;2;;831;1996-09-03;163500;J;;
1;840;2121;20;1669;4;1669;Neirivue;Neirivue;FR;2;;831;1996-09-03;163500;J;;
1;843;2135;20;1663;3;1663;Epagny;Epagny;FR;2;;831;1996-09-03;163500;J;;
